,registration_date,years_of_study,family_size,loan_amount,total_career_years,birth_date,contract_type,is_male,province,zip_code,user_id,age,group,history_type,monthly_expense
250,2012-05-19,,0.0,182427,,1982-03-05,C,1.0,D,535812,994318,30.0,B,C,15000.0
251,2012-05-19,,0.0,163872,,2063-03-18,C,1.0,D,535802,994349,49.0,B,C,15000.0
252,2012-05-19,,0.0,141147,,1979-04-24,C,1.0,D,535802,995973,33.0,A,C,15000.0
253,2012-05-20,5.0,0.0,142734,5.0,1976-10-07,E,1.0,D,535811,997223,36.0,B,C,15000.0
254,2012-05-20,5.0,0.0,129030,5.0,2061-03-15,E,1.0,D,535802,997823,51.0,B,C,15000.0
255,2012-05-21,3.0,0.0,182427,5.0,1985-03-13,E,1.0,D,535809,999324,27.0,A,A,18000.0
256,2012-05-24,,0.0,158889,,1981-12-01,C,1.0,D,532602,1002576,30.0,A,C,12000.0
257,2012-05-24,3.0,0.0,145062,3.0,1982-08-21,E,1.0,D,535802,1002857,30.0,B,C,14000.0
258,2012-05-24,5.0,0.0,158445,5.0,2065-01-01,E,1.0,D,535811,1002879,47.0,B,C,13000.0
259,2012-05-25,4.0,0.0,167931,4.0,1975-09-14,E,1.0,D,535754,1005191,37.0,B,C,14000.0
260,2012-05-25,,0.0,175482,,1990-02-20,C,1.0,D,535751,1005193,22.0,A,C,15000.0
261,2012-05-27,5.0,0.0,170901,5.0,2064-03-02,E,1.0,D,535810,1008143,48.0,B,C,17000.0
262,2012-05-28,2.0,0.0,153996,2.0,1991-02-02,E,1.0,D,535808,1009501,21.0,A,C,12000.0
263,2012-05-28,,0.0,161817,,1974-08-12,C,1.0,D,535802,1009502,38.0,B,C,15000.0
264,2012-05-28,3.0,0.0,173529,3.0,1985-03-12,E,1.0,D,535811,1009505,27.0,A,C,12000.0
265,2012-05-28,5.0,0.0,199014,5.0,2059-02-02,E,1.0,D,535802,1010653,53.0,B,C,16000.0
266,2012-05-28,3.0,0.0,183327,3.0,1984-12-10,E,1.0,D,535811,1010658,27.0,B,C,14000.0
267,2012-05-28,5.0,0.0,158445,5.0,1967-06-06,E,1.0,D,535802,1011518,45.0,B,C,16000.0
268,2012-05-31,5.0,0.0,158445,5.0,1980-11-25,E,1.0,D,535814,1017097,32.0,B,C,15000.0
269,2012-05-31,3.0,0.0,174891,3.0,1979-05-30,E,1.0,D,535804,1018234,33.0,A,C,15000.0
270,2012-05-31,,0.0,177306,,1967-06-03,C,1.0,D,535802,1018305,45.0,B,C,18000.0
271,2012-05-31,5.0,0.0,194901,5.0,1979-03-21,E,1.0,D,535802,1018967,33.0,B,C,20000.0
272,2012-05-31,,0.0,182427,,1975-02-10,C,1.0,D,532107,1019130,37.0,B,C,15000.0
273,2012-05-31,3.0,0.0,161817,3.0,1985-03-27,E,1.0,D,535802,1019631,27.0,A,C,15000.0
274,2012-05-31,,0.0,161643,,1976-09-21,C,1.0,D,535811,1019709,36.0,B,C,15000.0
275,2012-05-31,,0.0,158445,,1967-03-12,C,1.0,D,535802,1019721,45.0,B,C,15000.0
276,2012-07-06,,0.0,163872,,1972-07-12,E,1.0,D,535802,1024747,40.0,B,C,16000.0
277,2012-07-06,3.0,0.0,163872,3.0,1975-05-01,E,1.0,D,535805,1024846,37.0,A,C,15000.0
278,2012-08-06,,0.0,161817,,1983-07-15,C,1.0,D,532114,1024935,29.0,A,C,15000.0
279,2012-08-06,3.0,0.0,177306,3.0,1980-06-21,E,1.0,D,535807,1025547,32.0,B,C,14000.0
280,2012-08-06,3.0,0.0,165399,3.0,1986-04-25,E,1.0,D,535805,1025551,26.0,A,C,13000.0
281,2012-08-06,4.0,0.0,165192,6.0,1981-06-01,E,1.0,D,535802,1026261,31.0,B,A,15000.0
282,2012-10-06,,0.0,152187,,1989-05-01,C,1.0,D,535805,1029014,23.0,A,C,15000.0
283,2012-10-06,,0.0,158445,,2063-04-25,C,0.0,D,532601,1029023,49.0,B,C,15000.0
284,2012-10-06,,0.0,175110,,1988-11-30,E,1.0,D,535807,1029024,24.0,A,C,15000.0
285,2012-10-06,2.0,0.0,157980,2.0,1986-05-15,E,1.0,D,535802,1029031,26.0,B,C,13000.0
286,2012-10-06,,0.0,165192,,2057-02-07,C,1.0,D,532601,1029257,55.0,B,C,15000.0
287,2012-06-13,3.0,0.0,170901,3.0,1990-05-05,E,0.0,D,532107,1032685,22.0,B,C,12000.0
288,2012-06-13,,0.0,176484,,1985-05-25,C,1.0,D,535802,1032916,27.0,B,C,14000.0
289,2012-06-14,3.0,0.0,202416,3.0,2063-03-15,E,1.0,D,535802,1033003,49.0,B,A,25000.0
290,2012-06-14,,0.0,180357,,2060-04-23,C,1.0,D,535802,1033589,52.0,B,C,15000.0
291,2012-06-14,5.0,0.0,157404,5.0,2057-06-18,E,1.0,D,532107,1033592,55.0,B,C,13000.0
292,2012-06-15,,0.0,157902,,1976-09-10,C,1.0,D,535801,1036465,36.0,B,C,14000.0
293,2012-06-15,3.0,0.0,175110,3.0,1980-03-02,E,0.0,D,535811,1036488,32.0,A,A,15000.0
294,2012-06-15,,0.0,157980,,1986-05-20,C,1.0,D,535810,1036503,26.0,A,C,15000.0
295,2012-06-15,,0.0,131439,,2063-04-08,C,1.0,D,535802,1036533,49.0,B,C,15000.0
296,2012-06-15,,0.0,167799,,2059-11-21,C,1.0,D,535804,1037260,53.0,B,C,15000.0
297,2012-06-17,3.0,0.0,144717,5.0,1985-03-04,E,1.0,D,535808,1039387,27.0,A,A,14000.0
298,2012-06-17,,0.0,157980,,1984-06-08,E,1.0,D,535810,1039388,28.0,B,C,16000.0
299,2012-06-17,2.0,0.0,185586,2.0,1991-05-05,E,1.0,D,535802,1039600,21.0,A,C,12000.0
300,2012-06-17,,0.0,154347,,1972-05-09,C,1.0,D,535810,1039607,40.0,B,C,15000.0
301,2012-06-17,,0.0,189915,,2061-04-09,E,1.0,D,535802,1040609,51.0,B,C,15000.0
302,2012-06-17,5.0,0.0,183204,7.0,1982-06-02,A,1.0,D,532602,1040638,30.0,A,B,15000.0
303,2012-06-18,3.0,0.0,189789,3.0,1988-04-20,E,1.0,D,532103,1042331,24.0,A,A,15000.0
304,2012-06-20,3.0,0.0,172494,3.0,1991-03-05,E,1.0,D,535802,1044186,21.0,A,C,13000.0
305,2012-06-20,,0.0,165909,,1986-04-09,C,1.0,D,535809,1044191,26.0,A,C,14000.0
306,2012-06-20,,0.0,175251,,1974-09-23,C,1.0,D,535808,1044192,38.0,B,C,12000.0
307,2012-06-20,3.0,0.0,170601,3.0,1986-05-03,E,1.0,D,535814,1044193,26.0,B,C,13000.0
308,2012-06-24,4.0,0.0,152658,4.0,1972-03-22,E,0.0,D,535811,1049641,40.0,B,C,13000.0
309,2012-06-24,3.0,0.0,212265,3.0,1988-07-15,E,1.0,D,532107,1050180,24.0,A,C,15000.0
310,2012-06-25,,0.0,167799,,1972-02-15,C,1.0,D,535811,1054911,40.0,B,C,15000.0
311,2012-06-25,3.0,0.0,178155,5.0,1976-03-23,A,1.0,D,535801,1054917,36.0,B,A,18000.0
312,2012-06-25,2.0,0.0,140076,2.0,1990-07-24,E,1.0,D,535814,1054924,22.0,A,C,10000.0
313,2012-06-25,3.0,0.0,176484,3.0,1981-05-01,E,1.0,D,535807,1055022,31.0,B,C,13000.0
314,2012-06-25,3.0,0.0,185586,5.0,1977-05-05,E,0.0,D,535809,1055038,35.0,B,C,15000.0
315,2012-06-27,,0.0,140076,,1990-03-20,C,1.0,D,535804,1055483,22.0,A,C,13000.0
316,2012-06-27,,0.0,176484,,1989-07-15,C,1.0,D,532107,1055487,23.0,B,C,15000.0
317,2012-06-29,3.0,0.0,176484,3.0,1983-05-03,E,1.0,D,535802,1057929,29.0,B,C,15000.0
318,2012-06-29,,0.0,167799,,1975-02-12,C,1.0,D,535802,1058172,37.0,B,C,15000.0
319,2012-06-29,,0.0,176484,,1980-02-21,E,1.0,D,535811,1058179,32.0,B,A,25000.0
320,2012-06-30,3.0,0.0,205902,5.0,1977-02-15,E,0.0,D,535754,1059879,35.0,B,A,15000.0
321,2012-06-30,,0.0,112359,,2063-04-19,C,1.0,D,535802,1060949,49.0,B,C,15000.0
322,2012-06-30,4.0,0.0,183204,4.0,1986-12-12,E,0.0,D,535811,1061739,26.0,B,C,13000.0
323,2012-06-30,5.0,0.0,178305,5.0,1970-04-01,E,1.0,D,535804,1062838,42.0,B,C,13000.0
324,2012-06-30,4.0,0.0,161817,4.0,1982-04-21,E,1.0,D,535802,1063631,30.0,A,C,15000.0
325,2012-06-30,,0.0,152265,,1983-05-15,C,1.0,D,535811,1064030,29.0,B,C,14000.0
326,2012-06-30,3.0,0.0,178305,5.0,1973-07-04,E,1.0,D,535752,1066164,39.0,B,C,15000.0
327,2012-06-30,3.0,0.0,172698,3.0,1987-03-26,E,1.0,D,535802,1066191,25.0,A,C,13000.0
328,2012-06-30,,0.0,157404,,1966-05-10,C,1.0,D,535802,1066216,46.0,B,C,15000.0
329,2012-06-30,3.0,0.0,157404,3.0,1986-06-15,E,1.0,D,535802,1066229,26.0,A,C,14000.0
330,2012-06-30,,0.0,157404,,1985-03-11,C,1.0,D,532603,1067079,27.0,B,C,15000.0
331,2012-08-01,,3.0,130890,,1970-01-01,E,1.0,E,654205,803912,42.0,B,A,15000.0
332,2012-08-01,,3.0,151545,,1967-01-01,E,1.0,E,654205,804441,45.0,B,C,15000.0
333,2012-09-01,,4.0,135321,,2062-04-11,E,1.0,E,654205,806856,50.0,B,C,15000.0
334,2012-01-15,,3.0,155382,,1978-01-01,D,1.0,E,654205,814111,34.0,B,C,15000.0
335,2012-01-15,,2.0,158445,,1985-01-01,E,1.0,E,654205,814348,27.0,B,C,15000.0
336,2012-01-16,,2.0,158625,,1976-06-12,E,1.0,E,654284,814861,36.0,B,C,15000.0
337,2012-01-16,,0.0,129096,,1992-01-01,E,1.0,E,654205,815163,20.0,A,C,15000.0
338,2012-01-16,,0.0,151545,,1988-07-13,E,1.0,E,654205,815172,23.0,A,C,15000.0
339,2012-01-19,,0.0,151545,,1984-09-15,D,1.0,E,654205,817837,27.0,B,C,15000.0
340,2012-01-19,,2.0,129096,,1988-11-10,E,1.0,E,654205,817859,23.0,B,C,15000.0
341,2012-01-19,,0.0,158445,,1992-01-01,D,1.0,E,654205,818075,20.0,B,C,15000.0
342,2012-01-20,,1.0,130890,,1981-02-22,E,1.0,E,654205,819781,31.0,B,C,15000.0
343,2012-01-22,,2.0,118374,,1981-06-03,E,0.0,E,654205,823037,31.0,B,C,12000.0
344,2012-01-29,,3.0,130890,,1983-06-20,E,1.0,E,654204,832175,29.0,B,C,15000.0
345,2012-01-30,,0.0,135321,,1987-05-04,E,1.0,E,654204,834259,25.0,A,C,15000.0
346,2012-01-30,,1.0,153996,,1981-06-28,E,1.0,E,654205,837460,31.0,B,C,15000.0
347,2012-01-30,,2.0,118374,,2060-01-01,E,1.0,E,654205,838680,52.0,B,C,15000.0
348,2012-01-30,,0.0,153996,,1988-06-21,E,1.0,E,654205,839696,24.0,A,A,15000.0
349,2012-05-02,,1.0,153996,,1990-05-15,E,1.0,E,655001,844275,22.0,B,C,15000.0
350,2012-05-02,,2.0,158445,,2063-01-01,E,1.0,E,654204,844287,49.0,B,C,15000.0
351,2012-08-02,,1.0,130890,,2065-01-01,E,1.0,E,654205,847524,47.0,B,C,15000.0
352,2012-12-02,,3.0,142734,,1971-01-01,E,1.0,E,654205,852891,41.0,B,C,15000.0
353,2012-02-20,,2.0,113838,,1966-05-14,E,1.0,E,654205,864642,46.0,B,C,12000.0
354,2012-02-22,6.0,1.0,155382,6.0,1978-01-01,B,1.0,E,654205,865979,34.0,B,A,20000.0
355,2012-02-23,,0.0,142734,,1987-07-05,E,1.0,E,654205,867131,25.0,A,C,15000.0
356,2012-03-03,,0.0,122697,,1992-05-12,D,1.0,E,654205,882778,20.0,A,C,15000.0
357,2012-03-03,,2.0,142734,,1980-06-05,E,1.0,E,654205,882783,32.0,B,A,20000.0
358,2012-03-03,,3.0,165399,,1969-01-01,E,1.0,E,654205,882793,43.0,B,C,15000.0
359,2012-09-03,,0.0,152187,,1980-01-11,E,1.0,E,654205,887811,32.0,B,C,15000.0
360,2012-09-03,,3.0,165399,,1971-01-01,E,1.0,E,655007,887909,41.0,B,C,15000.0
361,2012-09-03,,3.0,142734,,1982-01-01,D,1.0,E,654204,888038,30.0,B,C,13000.0
362,2012-03-14,,2.0,153996,,1974-03-15,E,1.0,E,654205,895045,38.0,B,C,15000.0
363,2012-03-16,,0.0,174891,,1988-07-06,D,1.0,E,654205,898118,24.0,A,C,18000.0
364,2012-03-16,,1.0,161817,,2061-04-10,E,1.0,E,654296,898324,51.0,B,C,15000.0
365,2012-03-16,,0.0,177306,,1980-04-04,E,1.0,E,655007,898492,32.0,A,C,15000.0
366,2012-03-18,,3.0,158445,,1981-01-01,E,1.0,E,654218,901986,31.0,B,C,15000.0
367,2012-03-18,,3.0,167931,,1975-01-01,D,1.0,E,654205,901989,37.0,B,C,20000.0
368,2012-03-18,,3.0,143730,,1976-01-01,E,1.0,E,654205,901997,36.0,B,C,15000.0
369,2012-03-18,,0.0,161817,,1991-07-02,E,1.0,E,654205,902004,21.0,A,C,15000.0
370,2012-03-18,,2.0,129030,,1980-01-01,E,1.0,E,654205,902005,32.0,B,C,15000.0
371,2012-03-22,,0.0,158445,,1991-02-08,E,1.0,E,655024,907487,21.0,A,C,15000.0
372,2012-03-22,,0.0,143730,,1980-01-01,D,1.0,E,654205,907740,32.0,A,D,15000.0
373,2012-03-23,,0.0,155382,,1987-01-19,D,1.0,E,654218,908719,25.0,A,C,15000.0
374,2012-03-23,,1.0,165399,,1989-06-25,D,1.0,E,654205,909429,23.0,B,C,15000.0
375,2012-03-29,,2.0,129096,,1985-07-14,D,1.0,E,654205,916767,27.0,B,C,15000.0
376,2012-03-30,,4.0,161817,,2064-04-09,E,1.0,E,654205,917024,48.0,B,C,15000.0
377,2012-03-30,,1.0,155382,,2063-12-08,D,1.0,E,654296,917338,48.0,B,C,20000.0
378,2012-03-31,,0.0,143730,,1979-01-01,E,1.0,E,654205,922980,33.0,A,C,15000.0
379,2012-03-31,,3.0,130890,,1983-01-01,E,1.0,E,655007,923049,29.0,B,C,15000.0
380,2012-03-31,,1.0,158625,,2053-01-01,D,1.0,E,654296,923431,59.0,B,C,15000.0
381,2012-03-31,,0.0,161817,,1989-06-08,E,1.0,E,655007,924239,23.0,A,C,20000.0
382,2012-03-31,,0.0,158445,,1982-05-05,D,1.0,E,655024,924815,30.0,A,C,15000.0
383,2012-03-31,,2.0,118374,,1985-08-17,E,1.0,E,654205,925926,27.0,B,C,15000.0
384,2012-06-04,,2.0,161817,,1976-01-01,E,0.0,E,654205,928926,36.0,B,C,15000.0
385,2012-06-04,,3.0,142734,,1974-07-08,E,1.0,E,654205,928947,38.0,B,C,15000.0
386,2012-06-04,,0.0,129030,,1982-01-01,D,1.0,E,654218,928948,30.0,A,C,15000.0
387,2012-06-04,,0.0,165192,,1986-01-01,D,1.0,E,654205,929134,26.0,A,C,15000.0
388,2012-06-04,,0.0,165399,,1988-12-27,E,1.0,E,654205,929346,23.0,A,C,15000.0
389,2012-08-04,,3.0,118374,,1974-01-01,E,1.0,E,654205,932074,38.0,B,C,15000.0
390,2012-08-04,,0.0,155382,,1984-01-01,D,1.0,E,654205,932172,28.0,A,C,15000.0
391,2012-11-04,,1.0,118374,,1986-01-01,D,1.0,E,655007,935167,26.0,B,C,15000.0
392,2012-11-04,,3.0,118374,,1971-12-10,E,1.0,E,654205,935219,40.0,B,C,13000.0
393,2012-11-04,,0.0,153996,,1988-01-02,D,1.0,E,655049,935224,24.0,B,C,15000.0
394,2012-04-20,,2.0,161817,,1985-02-09,E,1.0,E,654205,947038,27.0,B,C,15000.0
395,2012-04-20,,0.0,130890,,1972-01-01,E,1.0,E,654205,947196,40.0,B,C,15000.0
396,2012-04-20,,0.0,155382,,1991-08-15,E,1.0,E,655014,947570,21.0,A,C,15000.0
397,2012-04-23,,3.0,155382,,1975-01-01,E,1.0,E,654205,952844,37.0,B,C,15000.0
398,2012-04-23,,0.0,151545,,1991-07-05,E,1.0,E,654205,953090,21.0,B,C,14000.0
399,2012-04-23,,0.0,161817,,1985-01-01,E,1.0,E,654205,955399,27.0,A,C,15000.0
400,2012-04-25,,2.0,153996,,1977-05-06,E,1.0,E,654205,956489,35.0,B,A,15000.0
401,2012-04-27,,2.0,153996,,1982-05-22,E,1.0,E,654205,959220,30.0,B,C,15000.0
402,2012-04-28,,4.0,161817,,1968-07-15,E,1.0,E,654292,961450,44.0,B,C,15000.0
403,2012-04-30,,0.0,158625,,1992-05-17,D,1.0,E,654225,965339,20.0,B,C,15000.0
404,2012-04-30,,2.0,118374,,1984-04-04,E,1.0,E,654292,965389,28.0,A,C,15000.0
405,2012-04-30,,3.0,155382,,1968-01-01,E,1.0,E,655049,970459,44.0,B,C,15000.0
406,2012-04-30,,0.0,165192,,1983-06-16,E,1.0,E,655007,970462,29.0,A,C,15000.0
407,2012-07-05,,2.0,151545,,1988-03-06,D,1.0,E,654296,978605,24.0,B,C,15000.0
408,2012-07-05,,2.0,143730,,1977-10-18,D,1.0,E,654204,978624,35.0,B,C,15000.0
409,2012-07-05,,3.0,165192,,2062-03-09,D,1.0,E,654205,978635,50.0,B,C,15000.0
410,2012-10-05,,0.0,158625,,1991-07-24,E,1.0,E,654205,980929,21.0,A,A,20000.0
411,2012-10-05,,2.0,158445,,1987-02-18,E,1.0,E,654205,981247,25.0,B,C,15000.0
412,2012-10-05,,0.0,143730,,1990-07-17,E,1.0,E,654240,981268,22.0,A,C,15000.0
413,2012-12-05,,1.0,158445,,1987-04-03,E,0.0,E,654296,983848,25.0,B,C,15000.0
414,2012-05-14,,3.0,165192,,1987-01-01,E,1.0,E,654205,988851,25.0,B,C,15000.0
415,2012-05-14,,3.0,143730,,1977-01-01,D,1.0,E,654205,988968,35.0,B,C,15000.0
416,2012-05-17,,2.0,161817,,2064-02-19,D,1.0,E,654296,992219,48.0,B,C,15000.0
417,2012-05-17,,0.0,155382,,1990-02-06,E,1.0,E,655007,992230,22.0,A,C,15000.0
418,2012-05-17,,1.0,158625,,1978-01-01,D,0.0,E,654205,992387,34.0,B,C,15000.0
419,2012-05-21,,1.0,143730,,1984-04-25,D,1.0,E,655014,999763,28.0,B,C,15000.0
420,2012-05-21,,1.0,158445,,1987-01-01,E,1.0,E,654205,999779,25.0,B,C,15000.0
421,2012-05-25,,0.0,99009,,1992-02-11,E,1.0,E,655014,1004745,20.0,A,C,15000.0
422,2012-05-26,,0.0,142734,,1988-04-08,D,1.0,E,654296,1006029,24.0,A,C,15000.0
423,2012-05-26,,3.0,143730,,1982-03-13,E,1.0,E,654205,1006197,30.0,B,C,15000.0
424,2012-05-31,,0.0,158445,,1984-06-28,E,1.0,E,654205,1014929,28.0,A,C,15000.0
425,2012-05-31,,0.0,158625,,2054-06-03,E,1.0,E,654205,1015701,58.0,B,C,15000.0
426,2012-02-06,,1.0,151545,,2054-01-01,E,1.0,E,654205,1020260,58.0,B,C,20000.0
427,2012-04-06,,4.0,130890,,1971-01-01,E,1.0,E,654205,1022256,41.0,B,C,15000.0
428,2012-04-06,,1.0,158445,,1978-03-17,E,1.0,E,654205,1022262,34.0,B,C,15000.0
429,2012-08-06,,2.0,161817,,2057-01-01,E,1.0,E,655001,1025979,55.0,B,C,15000.0
430,2012-08-06,,0.0,165399,,1985-01-01,D,1.0,E,654296,1026294,27.0,A,C,15000.0
431,2012-11-06,,2.0,165192,,1977-01-01,E,1.0,E,654205,1032148,35.0,B,C,15000.0
432,2012-11-06,,3.0,161817,,1975-01-01,D,1.0,E,654296,1032150,37.0,B,C,15000.0
433,2012-06-14,,0.0,170601,,1991-01-18,E,1.0,E,654022,1034022,21.0,A,C,15000.0
434,2012-06-15,,0.0,113838,,1987-02-14,D,1.0,E,654296,1034777,25.0,A,C,15000.0
435,2012-06-22,,0.0,144240,,1980-07-13,E,1.0,E,655007,1046112,32.0,A,C,15000.0
436,2012-06-22,,0.0,157902,,1985-01-01,E,1.0,E,654245,1046452,27.0,A,C,15000.0
437,2012-06-24,,2.0,143730,,2059-02-18,D,1.0,E,654205,1050225,53.0,B,C,15000.0
438,2012-06-24,,2.0,147615,,1979-01-01,D,0.0,E,654205,1050731,33.0,B,C,15000.0
439,2012-06-29,,0.0,121440,,1994-01-01,D,1.0,E,654204,1058111,18.0,A,C,15000.0
440,2012-06-29,,3.0,157902,,1972-01-01,E,1.0,E,654284,1058197,40.0,B,C,15000.0
441,2012-06-29,,0.0,144240,,1985-05-10,E,1.0,E,654204,1058250,27.0,A,C,15000.0
442,2012-01-13,,0.0,151545,,1973-01-01,C,1.0,F,404304,811665,39.0,B,A,10000.0
443,2012-01-13,,0.0,165192,,1983-01-01,C,0.0,F,404001,811780,29.0,B,A,20000.0
444,2012-01-23,8.0,0.0,141147,0.0,1984-07-16,A,0.0,F,404001,825159,28.0,B,A,12000.0
445,2012-12-02,7.0,0.0,153996,7.0,1979-06-05,A,0.0,F,404311,854123,32.0,B,A,20000.0
446,2012-12-02,,0.0,122697,,1983-06-04,B,1.0,F,404312,854126,29.0,B,A,10000.0
447,2012-02-18,4.0,0.0,161817,4.0,1985-06-12,A,1.0,F,404304,860140,27.0,B,A,25000.0
448,2012-02-19,,0.0,153996,,1971-07-01,C,1.0,F,404001,863955,40.0,B,A,30000.0
449,2012-02-19,20.0,0.0,142734,20.0,1970-07-06,A,1.0,F,404001,863959,42.0,B,A,30000.0
450,2012-02-19,,0.0,143730,,1993-01-01,C,1.0,F,404001,864071,19.0,A,C,13000.0
451,2012-02-22,,0.0,143730,,1967-01-01,C,1.0,F,404001,864919,45.0,B,A,10000.0
452,2012-02-25,,0.0,129096,,1983-03-03,C,1.0,F,404001,869073,29.0,B,A,10000.0
453,2012-02-25,,0.0,165192,,1980-01-01,C,1.0,F,404001,869257,32.0,B,A,10000.0
454,2012-02-26,13.0,0.0,173529,13.0,1976-01-03,A,0.0,F,404001,872674,36.0,B,A,40000.0
455,2012-02-29,,0.0,135321,,1992-02-07,C,1.0,F,404001,874585,20.0,A,A,20000.0
456,2012-02-29,,0.0,142734,,2065-02-10,C,1.0,F,404001,874972,47.0,B,A,15000.0
457,2012-02-29,13.0,0.0,152187,13.0,1969-07-24,A,1.0,F,404001,875192,43.0,B,A,29000.0
458,2012-02-29,10.0,0.0,153996,10.0,1968-11-15,A,1.0,F,404312,875737,43.0,B,A,20000.0
459,2012-02-29,15.0,0.0,170901,15.0,1978-05-02,A,1.0,F,404304,880238,34.0,B,A,38000.0
460,2012-04-03,,0.0,142734,,1966-01-01,C,1.0,F,404001,884215,46.0,B,A,10000.0
461,2012-10-03,,0.0,165192,,1987-01-01,C,0.0,F,404309,888440,25.0,B,A,10000.0
462,2012-10-03,,0.0,142734,,1985-06-06,C,1.0,F,404001,889378,27.0,A,A,15000.0
463,2012-03-18,,0.0,142734,,1975-07-09,C,1.0,F,404001,902645,37.0,B,A,10000.0
464,2012-03-18,7.0,0.0,152187,7.0,1989-01-01,B,1.0,F,404001,902761,23.0,B,A,15000.0
465,2012-03-26,,0.0,165192,,1982-01-01,C,0.0,F,404312,911150,30.0,B,A,20000.0
466,2012-03-26,2.0,0.0,155382,2.0,1992-08-13,B,0.0,F,404001,911631,20.0,A,A,10000.0
467,2012-03-30,,0.0,155382,,1979-11-28,C,1.0,F,404001,919359,32.0,B,A,10000.0
468,2012-03-31,,0.0,153996,,1977-01-01,C,1.0,F,404309,924276,35.0,B,A,10000.0
469,2012-04-04,,0.0,165399,,1991-08-09,C,1.0,F,404001,927819,21.0,A,A,15000.0
470,2012-04-13,,0.0,152187,,1985-04-15,C,1.0,F,404309,938864,27.0,B,A,10000.0
471,2012-04-13,,0.0,153996,,1988-03-29,C,1.0,F,404001,939030,24.0,B,A,10000.0
472,2012-04-13,,0.0,152187,,1985-01-01,C,1.0,F,404308,939038,27.0,B,A,10000.0
473,2012-04-30,,0.0,153996,,1972-01-01,C,1.0,F,404001,965765,40.0,B,A,10000.0
474,2012-04-30,,0.0,151545,,1980-06-10,C,1.0,F,404001,965773,32.0,B,A,10000.0
475,2012-04-30,,0.0,161817,,1985-06-11,C,1.0,F,404307,967296,27.0,B,A,10000.0
476,2012-04-30,2.0,0.0,142734,2.0,1988-05-20,B,1.0,F,404001,969996,24.0,A,A,8000.0
477,2012-04-30,,0.0,165399,,1976-01-01,C,1.0,F,404001,971117,36.0,B,A,10000.0
478,2012-04-30,,0.0,158625,,1983-01-01,C,1.0,F,404001,971433,29.0,B,A,10000.0
479,2012-07-05,,0.0,165399,,1970-01-01,C,1.0,F,404346,977221,42.0,B,A,20000.0
480,2012-07-05,,0.0,153996,,1988-02-18,C,1.0,F,404001,977247,24.0,A,A,10000.0
481,2012-07-05,,0.0,165192,,1989-12-28,C,1.0,F,404001,978167,22.0,A,A,15000.0
482,2012-05-13,,0.0,142734,,1980-01-01,C,1.0,F,404001,987475,32.0,B,A,10000.0
483,2012-05-14,,0.0,129096,,1981-06-30,C,1.0,F,404309,988704,31.0,B,A,10000.0
484,2012-05-14,,0.0,153996,,1985-05-04,C,1.0,F,404307,990331,27.0,B,A,15000.0
485,2012-05-18,,0.0,130890,,1974-10-19,C,0.0,F,404001,993878,38.0,B,C,10000.0
486,2012-05-21,,0.0,135321,,1990-08-30,C,1.0,F,404309,999720,22.0,A,A,10000.0
487,2012-05-28,4.0,0.0,158625,4.0,1986-07-08,C,1.0,F,404346,1009899,26.0,A,A,15000.0
488,2012-05-28,,0.0,152187,,1984-05-02,C,1.0,F,404001,1010034,28.0,B,A,10000.0
489,2012-05-28,,0.0,153996,,1972-01-01,C,1.0,F,404001,1010059,40.0,B,A,15000.0
490,2012-05-28,,0.0,129096,,1993-03-17,C,1.0,F,404001,1012497,19.0,A,C,10000.0
491,2012-09-06,,0.0,155382,,1987-01-01,C,1.0,F,404001,1026932,25.0,B,A,10000.0
492,2012-09-06,15.0,0.0,165192,15.0,1970-07-15,A,0.0,F,404001,1027231,42.0,B,A,30000.0
493,2012-11-06,,0.0,157902,,1986-08-26,C,1.0,F,404001,1032159,26.0,A,A,15000.0
494,2012-06-17,,0.0,175251,,1991-04-02,C,1.0,F,404001,1039597,21.0,A,A,15000.0
495,2012-06-17,9.0,0.0,157980,0.0,1980-01-01,A,0.0,F,404001,1040147,32.0,B,A,30000.0
496,2012-06-20,,0.0,157404,,1987-01-01,C,1.0,F,404312,1044288,25.0,A,A,15000.0
497,2012-06-20,,0.0,157404,,1988-01-25,C,0.0,F,404001,1044295,24.0,B,A,10000.0
498,2012-06-22,20.0,0.0,152265,20.0,2064-06-02,B,1.0,F,404304,1046004,48.0,B,A,10000.0
499,2012-06-22,,0.0,157404,,1983-06-06,C,1.0,F,404001,1046318,29.0,B,A,10000.0
500,2012-06-25,2.0,0.0,120966,2.0,1987-01-01,D,1.0,F,404001,1053500,25.0,B,A,10000.0
501,2012-06-29,,0.0,121440,,1984-01-04,C,1.0,F,404308,1057114,28.0,B,A,10000.0
502,2012-06-30,,0.0,120966,,1971-01-01,C,1.0,F,404001,1064260,41.0,B,A,20000.0
503,2012-06-30,,0.0,144717,,1985-01-01,C,1.0,F,404312,1064271,27.0,B,A,15000.0
504,2012-05-01,,3.0,158445,,1969-01-01,E,1.0,G,600153,798254,43.0,B,C,17000.0
505,2012-05-01,,1.0,165747,,2059-01-01,E,1.0,G,600153,798272,53.0,B,C,20000.0
506,2012-06-01,,0.0,170718,,1984-01-01,E,1.0,G,611312,800503,28.0,B,D,15000.0
507,2012-07-01,,0.0,167931,,1987-05-18,E,1.0,G,600153,801368,25.0,A,C,15000.0
